156,20231001,20231007,1
156,20231018,20231027,1
184,20220414,20220418,0
184,20220422,20220423,0
184,20220430,20220430,0
184,20220507,20220513,0
184,20220514,20220520,0
184,20220528,20220603,0
184,20220610,20220610,0
184,20220611,20220617,0
184,20220618,20220627,0
184,20220629,20220702,0
184,20220708,20220710,0
184,20220716,20220716,0
184,20220717,20220722,0
184,20220723,20220729,0
184,20220730,20220805,0
184,20220806,20220812,0
184,20220813,20220819,0
184,20220820,20220826,0
184,20220827,20220902,0
184,20220910,20220916,0
184,20220917,20220917,0
184,20221001,20221001,0
184,20221002,20221008,0
184,20221010,20221016,0
184,20221029,20221107,0
184,20230513,20230522,1
184,20230527,20230602,1
184,20230603,20230609,1
184,20230610,20230616,1
184,20230617,20230623,1
184,20230624,20230630,1
184,20230701,20230707,1
184,20230715,20230721,1
184,20230812,20230818,1
184,20230909,20230915,1
184,20230916,20230922,1
184,20230923,20230929,1
184,20231001,20231007,1
184,20231018,20231027,1
185,20220411,20220417,0
185,20220422,20220423,0
185,20220430,20220430,0
185,20220501,20220503,0
185,20220507,20220513,0
185,20220514,20220520,0
185,20220528,20220603,0
185,20220610,20220610,0
185,20220611,20220617,0
185,20220618,20220627,0
185,20220629,20220702,0
185,20220708,20220710,0
185,20220716,20220722,0
185,20220723,20220729,0
185,20220730,20220805,0
185,20220806,20220812,0
185,20220813,20220819,0
185,20220827,20220902,0
185,20220903,20220903,1
185,20220904,20220908,0
185,20220910,20220916,0
185,20220917,20220920,0
185,20220926,20221001,0
185,20221002,20221008,0
185,20221010,20221016,0
185,20221022,20221022,0
185,20221029,20221107,0
185,20230513,20230522,1
185,20230527,20230602,1
185,20230603,20230609,1
185,20230610,20230616,1
185,20230617,20230623,1
185,20230624,20230630,1
185,20230701,20230707,1
185,20230715,20230721,1
185,20230812,20230818,1
185,20230909,20230915,1
185,20230916,20230922,1
185,20230923,20230929,1
185,20231001,20231007,1
185,20231018,20231027,1
186,20211230,20220101,0
186,20220422,20220423,0
186,20220429,20220430,0
186,20220506,20220506,0
186,20220507,20220513,0
186,20220514,20220520,0
186,20220527,20220527,0
186,20220528,20220603,0
186,20220604,20220609,0
186,20220610,20220610,0
186,20220611,20220617,0
186,20220618,20220627,0
186,20220629,20220702,0
186,20220708,20220710,0
186,20220716,20220722,0
186,20220723,20220729,0
186,20220730,20220805,0
186,20220806,20220812,0
186,20220813,20220819,0
186,20220822,20220826,0
186,20220827,20220902,0
186,20220903,20220909,1
186,20220910,20220916,0
186,20221002,20221008,0
186,20221010,20221016,0
186,20221029,20221107,0
186,20230513,20230522,1
186,20230527,20230602,1
186,20230603,20230609,1
186,20230610,20230616,1
186,20230617,20230623,1
186,20230624,20230630,1
186,20230701,20230707,1
186,20230715,20230721,1
186,20230812,20230818,1
186,20230826,20230908,1
186,20230909,20230915,1
186,20230916,20230922,1
186,20230923,20230929,1
186,20231001,20231007,1
186,20231018,20231027,1
187,20220102,20220102,0
187,20220106,20220106,0
187,20220408,20220413,0
187,20220418,20220421,0
187,20220422,20220423,0
187,20220424,20220424,0
187,20220429,20220430,0
187,20220507,20220513,0
187,20220514,20220520,0
187,20220528,20220603,0
187,20220604,20220610,0
187,20220611,20220617,0
187,20220618,20220627,0
187,20220702,20220708,0
187,20220709,20220722,0
187,20220723,20220729,0
187,20220730,20220805,0
187,20220806,20220812,0
187,20220813,20220819,0
187,20220820,20220826,0
187,20220827,20220902,0
187,20220903,20220909,0
187,20220910,20220916,0
187,20220917,20221001,0
187,20221002,20221008,0
187,20221010,20221016,0
187,20221017,20221024,1
187,20221029,20221107,0
187,20230513,20230522,1
187,20230527,20230602,1
187,20230603,20230609,1
187,20230610,20230616,1
187,20230617,20230623,1
187,20230624,20230630,1
187,20230701,20230707,1
187,20230715,20230728,1
187,20230812,20230818,1
187,20230826,20230908,1
187,20230909,20230915,1
187,20230916,20230922,1
187,20230923,20230929,1
187,20231001,20231007,1
187,20231018,20231027,1
189,20211230,20220101,0
189,20220102,20220102,0
189,20220106,20220106,0
189,20220408,20220413,0
189,20220418,20220421,0
189,20220424,20220424,0
189,20220429,20220430,0
189,20220506,20220506,0
189,20220527,20220527,0
189,20220604,20220609,0
189,20220604,20220610,0
189,20220610,20220610,0
189,20220629,20220702,0
189,20220702,20220708,0
189,20220708,20220710,0
189,20220709,20220722,0
189,20220716,20220722,0
189,20220730,20220805,0
189,20220730,20220805,0
189,20220806,20220812,0
189,20220806,20220812,0
189,20220813,20220819,0
189,20220813,20220819,0
189,20220820,20220826,0
189,20220822,20220826,0
189,20220903,20220909,1
189,20220903,20220909,0
189,20220917,20221001,0
189,20221017,20221024,1
189,20230715,20230721,1
189,20230715,20230728,1
189,20230826,20230908,1
219,20211230,20220101,0
219,20220409,20220415,0
219,20220427,20220503,0
219,20220507,20220513,0
219,20220524,20220527,0
219,20220604,20220610,0
219,20220611,20220624,0
219,20220625,20220708,0
219,20220709,20220715,0
219,20220716,20220729,0
219,20220730,20220812,0
219,20220813,20220819,0
219,20220820,20220826,0
219,20220827,20220902,0
219,20220903,20220909,0
219,20220910,20220916,0
219,20220917,20220923,0
219,20220924,20220930,0
219,20221023,20221028,1
219,20221216,20221216,0
219,20221217,20221225,0
226,20211230,20220101,0
226,20220409,20220416,0
226,20220501,20220507,0
226,20220521,20220527,0
226,20220604,20220617,0
226,20220618,20220624,0
226,20220626,20220701,0
226,20220702,20220715,0
226,20220716,20220722,0
226,20220723,20220729,0
226,20220730,20220812,0
226,20220813,20220819,0
226,20220820,20220826,0
226,20220827,20220902,0
226,20220903,20220916,0
226,20220924,20220930,0
226,20221104,20221110,0
260,20211230,20220101,0
260,20220517,20220523,0
260,20220524,20220524,0
260,20220528,20220603,0
260,20220606,20220613,0
260,20220618,20220701,0
260,20220702,20220708,0
260,20220709,20220715,0
260,20220716,20220722,0
260,20220723,20220729,0
260,20220730,20220805,0
260,20220806,20220812,0
260,20220813,20220819,0
260,20220820,20220826,0
260,20220827,20220830,0
260,20220831,20220909,0
260,20220911,20220917,0
260,20220919,20220920,0
260,20230527,20230602,1
260,20230722,20230728,1
260,20230729,20230804,1
273,20211228,20220105,0
273,20220528,20220610,0
273,20220709,20220715,0
273,20220716,20220722,0
273,20220723,20220805,0
273,20220806,20220812,0
273,20220813,20220819,0
273,20220820,20220902,0
273,20220904,20220916,0
306,20220618,20220701,0
306,20220702,20220708,0
306,20220709,20220812,0
306,20220813,20220819,0
306,20220820,20220826,0
306,20220905,20220911,0
309,20211128,20220330,0
309,20220604,20220617,0
309,20220627,20220701,0
309,20220702,20220708,0
309,20220709,20220729,0
309,20220730,20220805,0
309,20220806,20220819,0
309,20220820,20220902,0
309,20220903,20220907,0
353,20211231,20220102,0
353,20220602,20220604,0
353,20220609,20220612,0
353,20220617,20220618,0
353,20220624,20220625,0
353,20220629,20220702,0
353,20220709,20220715,0
353,20220716,20220722,0
353,20220723,20220729,0
353,20220801,20220814,0
353,20220815,20220902,0
353,20220910,20220923,0
353,20220930,20221002,0
354,20211231,20220102,0
354,20220525,20220529,0
354,20220602,20220604,0
354,20220609,20220612,0
354,20220617,20220618,0
354,20220624,20220625,0
354,20220629,20220702,0
354,20220709,20220715,0
354,20220711,20220722,0
354,20220716,20220722,0
354,20220723,20220729,0
354,20220801,20220814,0
354,20220815,20220902,0
354,20220817,20220823,0
354,20220828,20220910,0
354,20220910,20220923,0
354,20220916,20220920,0
354,20220930,20221002,0
395,20220522,20220529,0
395,20220530,20220605,0
395,20220606,20220616,0
395,20220618,20220623,0
395,20220625,20220701,0
395,20220702,20220715,0
395,20220716,20220729,0
395,20220730,20220812,0
395,20220813,20220819,0
395,20220820,20220826,0
395,20220827,20220902,0
395,20220910,20220916,0
395,20220917,20220930,0
395,20230708,20230714,1
400,20211230,20220101,0
400,20220409,20220415,0
400,20220427,20220503,0
400,20220524,20220527,0
400,20220604,20220610,0
400,20220611,20220624,0
400,20220625,20220708,0
400,20220709,20220715,0
400,20220716,20220729,0
400,20220730,20220812,0
400,20220813,20220819,0
400,20220820,20220826,0
400,20220827,20220902,0
400,20220910,20220916,0
400,20220917,20220923,0
400,20220924,20220930,0
400,20221023,20221028,1
405,20220527,20220603,0
405,20220611,20220617,0
405,20220625,20220701,0
405,20220702,20220708,0
405,20220709,20220722,0
405,20220723,20220729,0
405,20220730,20220805,0
405,20220806,20220812,0
405,20220813,20220819,0
405,20220820,20220826,0
405,20220907,20220913,0
405,20221007,20221013,0
405,20230722,20230728,1
416,20211016,20220331,0
416,20220522,20220528,0
416,20220602,20220626,0
416,20220702,20220715,0
416,20220716,20220722,0
416,20220723,20220805,0
416,20220806,20220812,0
416,20220813,20220819,0
416,20220820,20220826,0
416,20220903,20220916,0
416,20220926,20221001,0
416,20230826,20230901,0
455,20220110,20220414,0
455,20220429,20220505,0
455,20220507,20220520,0
455,20220709,20220819,0
455,20221001,20230105,0
503,20211230,20220101,0
503,20220409,20220415,0
503,20220625,20221230,0
503,20221231,20240105,0
519,20220101,20220617,0
519,20220709,20220715,0
519,20220719,20220805,0
519,20220806,20220819,0
519,20220820,20220909,0
519,20220910,20221230,0
519,20221231,20221231,0
553,20211101,20220430,0
553,20220602,20220608,0
553,20220609,20220611,0
553,20220613,20220619,0
553,20220620,20220701,0
553,20220702,20220708,0
553,20220709,20220715,0
553,20220716,20220722,0
553,20220723,20220729,0
553,20220730,20220805,0
553,20220806,20220812,0
553,20220813,20220819,0
553,20220820,20220831,0
553,20220910,20220916,0
553,20221101,20230430,0
612,20211230,20220101,0
612,20220114,20220227,0
612,20220228,20220314,0
612,20220401,20220410,0
612,20220415,20220428,0
612,20220430,20220506,0
612,20220512,20220515,0
612,20220517,20220520,0
612,20220604,20220610,0
612,20220611,20220617,0
612,20220618,20220626,0
612,20220627,20220701,0
612,20220702,20220708,0
612,20220709,20220715,0
612,20220716,20220722,0
612,20220723,20220729,0
612,20220730,20220812,0
612,20220813,20220819,0
612,20220820,20220826,0
612,20220903,20220907,0
612,20220908,20220914,0
612,20220915,20220920,0
612,20220928,20221003,0
612,20221007,20221022,0
612,20230902,20230908,1
622,20220604,20220902,0
629,20220411,20220421,0
629,20220430,20220507,0
629,20220520,20220527,0
629,20220528,20220603,0
629,20220604,20220610,0
629,20220611,20220617,0
629,20220618,20220624,0
629,20220625,20220701,0
629,20220709,20220715,0
629,20220716,20220722,0
629,20220723,20220729,0
629,20220730,20220819,0
629,20220820,20220826,0
629,20220827,20220902,0
629,20220903,20220909,0
629,20220917,20220923,0
629,20220924,20220930,0
629,20230416,20230421,1
629,20230526,20230602,0
629,20230708,20230714,0
629,20230715,20230721,0
629,20230812,20230818,0
644,20211228,20220102,0
644,20220410,20220415,0
644,20220417,20220423,0
644,20220503,20220506,0
644,20220507,20220513,0
644,20220514,20220520,0
644,20220527,20220602,0
644,20220604,20220617,0
644,20220625,20220701,0
644,20220709,20220715,0
644,20220716,20220722,0
644,20220723,20220805,0
644,20220806,20220812,0
644,20220813,20220819,0
644,20220820,20220826,0
644,20220902,20220911,0
644,20220915,20220917,0
644,20221001,20221007,0
644,20230722,20230728,0
647,20211227,20220105,0
647,20220216,20220222,0
647,20220226,20220305,0
647,20220430,20220527,0
647,20220604,20220617,0
647,20220618,20220624,0
647,20220625,20220708,0
647,20220709,20220722,0
647,20220723,20220729,0
647,20220730,20220805,0
647,20220806,20220819,0
647,20220820,20220826,0
647,20220910,20220916,0
647,20220917,20220923,0
647,20230812,20230825,1
649,20211218,20220105,0
649,20220702,20220708,0
649,20220709,20220715,0
649,20220716,20220729,0
649,20220730,20220813,0
649,20220814,20220821,0
704,20220501,20220509,0
704,20220510,20220516,0
704,20220517,20220526,0
704,20220527,20220828,0
704,20220829,20220904,0
704,20220905,20221029,0
704,20230605,20230708,0
704,20230813,20230817,0
706,20211009,20220422,0
706,20220702,20220715,0
706,20220716,20220722,0
706,20220723,20220729,0
706,20220730,20220826,0
706,20221008,20230105,0
729,20210814,20220106,0
729,20220430,20220526,0
729,20220527,20220617,0
729,20220715,20220721,0
729,20220722,20220728,0
729,20220729,20220804,0
729,20220805,20220811,0
729,20220812,20220818,0
729,20220819,20220827,0
729,20221016,20221230,0
734,20211230,20220101,0
734,20220301,20220419,0
734,20220423,20220505,0
734,20220521,20220527,0
734,20220604,20220624,0
734,20220625,20220701,0
734,20220709,20220729,0
734,20220730,20220805,0
734,20220806,20220819,0
734,20220820,20220826,0
734,20220913,20220919,0
734,20220926,20221002,0
758,20211231,20220102,0
758,20220409,20220415,0
758,20220423,20220429,0
758,20220430,20220513,0
758,20220514,20220520,0
758,20220521,20220527,0
758,20220528,20220603,0
758,20220604,20220617,0
758,20220618,20220701,0
758,20220702,20220708,0
758,20220709,20220715,0
758,20220716,20220729,0
758,20220730,20220812,0
758,20220813,20220819,0
758,20220820,20220902,0
758,20220903,20220916,0
758,20220917,20220923,0
758,20220924,20220930,0
758,20221001,20221007,0
758,20221008,20221014,0
758,20230506,20230512,0
758,20230514,20230525,0
758,20230527,20230602,0
758,20230610,20230616,0
758,20230617,20230623,0
758,20230729,20230811,0
758,20230909,20230915,0
758,20230916,20230922,0
758,20230930,20231006,0
854,20220604,20220610,0
854,20220702,20220708,0
854,20220709,20220715,0
854,20220716,20220722,0
854,20220723,20220729,0
854,20220730,20220812,0
854,20220813,20220819,0
854,20220820,20220826,0
854,20220910,20220916,0
854,20220917,20220923,0
887,20211016,20220408,0
887,20220409,20220415,0
887,20220425,20220501,0
887,20220506,20220507,0
887,20220516,20220520,0
887,20220528,20220603,0
887,20220604,20220610,0
887,20220611,20220617,0
887,20220618,20220624,0
887,20220625,20220701,0
887,20220702,20220708,0
887,20220709,20220715,0
887,20220716,20220722,0
887,20220723,20220729,0
887,20220730,20220805,0
887,20220806,20220819,0
887,20220820,20220826,0
887,20220827,20220902,0
887,20220903,20220909,0
887,20220910,20220916,0
887,20220917,20220923,0
887,20220925,20221001,0
887,20221005,20221011,0
887,20221023,20221029,0
887,20230527,20230602,0
887,20230715,20230728,1
887,20230729,20230804,1
887,20230805,20230811,1
893,20211227,20220102,0
893,20220301,20220419,0
893,20220422,20220423,0
893,20220521,20220527,0
893,20220528,20220603,0
893,20220611,20220617,0
893,20220620,20220629,0
893,20220702,20220708,0
893,20220709,20220715,0
893,20220716,20220722,0
893,20220723,20220729,0
893,20220730,20220812,0
893,20220813,20220819,0
893,20220820,20220826,0
893,20220827,20220906,0
893,20220907,20220914,0
893,20220917,20220923,0
893,20221001,20221007,0
893,20230516,20230521,1
904,20220409,20220415,0
904,20220513,20220513,0
904,20220528,20220610,0
904,20220611,20220701,0
904,20220702,20220708,0
904,20220709,20220715,0
904,20220716,20220728,0
904,20220729,20220805,0
904,20220806,20220812,0
904,20220813,20220826,0
904,20220827,20220903,0
904,20220921,20221002,0
925,20211224,20220102,0
925,20220531,20220606,0
925,20220618,20220624,0
925,20220702,20220708,0
925,20220709,20220722,0
925,20220723,20220805,0
925,20220806,20220812,0
925,20220813,20220826,0
925,20220827,20220909,0
928,20211230,20220101,0
928,20220318,20220326,0
928,20220604,20220610,0
928,20220611,20220617,0
928,20220618,20220624,0
928,20220625,20220708,0
928,20220709,20220715,0
928,20220716,20220722,0
928,20220723,20220729,0
928,20220730,20220805,0
928,20220806,20220819,0
928,20220820,20220826,0
928,20220903,20220923,0
928,20220924,20220930,0
928,20230516,20230521,0
928,20230715,20230728,0
928,20230812,20230818,0
928,20240727,20240802,0
947,20211228,20220103,0
947,20220509,20220515,0
947,20220516,20220520,0
947,20220521,20220603,0
947,20220604,20220617,0
947,20220623,20220629,0
947,20220630,20220707,0
947,20220709,20220715,0
947,20220716,20220729,0
947,20220730,20220812,0
947,20220813,20220819,0
947,20220820,20220826,0
947,20220827,20220902,0
947,20220910,20220916,0
947,20221009,20221015,1
947,20221022,20221028,0
947,20221029,20221104,0
947,20221224,20230106,1
948,20220731,20220930,0
948,20221001,20221008,0
948,20221009,20221015,0
948,20221016,20221230,0
960,20211230,20220101,0
960,20220413,20220419,0
960,20220514,20220527,0
960,20220528,20220603,0
960,20220623,20220629,0
960,20220806,20220819,0
960,20220820,20220826,0
960,20220827,20220909,0
960,20230722,20230728,1
972,20220610,20220613,0
972,20220618,20220618,0
972,20220625,20220701,0
972,20220703,20220704,0
972,20220706,20220707,0
972,20220723,20220729,0
972,20220730,20220821,0
972,20220926,20230505,0
975,20211224,20220331,0
975,20220611,20220617,0
975,20220702,20220708,0
975,20220709,20220715,0
975,20220716,20220722,0
975,20220723,20220805,0
975,20220806,20220819,0
975,20220820,20220902,0
1008,20230524,20230602,1
1008,20230701,20230707,1
1008,20230708,20230721,0
1012,20211231,20220102,0
1012,20220318,20220324,0
1012,20220415,20220417,0
1012,20220511,20220511,0
1012,20220512,20220515,0
1012,20220519,20220617,0
1012,20220714,20220716,0
1012,20220807,20220831,0
1012,20220908,20220910,0
1012,20220914,20220919,0
1012,20220930,20221013,0
1012,20221017,20221021,0
1012,20221127,20221203,0
1012,20221227,20230109,0
1014,20211208,20220107,0
1014,20220108,20220330,0
1014,20220528,20220610,0
1014,20220611,20220617,0
1014,20220618,20220701,0
1014,20220702,20220708,0
1014,20220709,20220715,0
1014,20220716,20220729,0
1014,20220730,20220805,0
1014,20220806,20220812,0
1014,20220813,20220819,0
1014,20220820,20220826,0
1014,20220827,20220902,0
1014,20220903,20220909,0
1014,20220910,20220916,0
1014,20220917,20221007,0
1014,20221105,20221202,0
1014,20221203,20221216,0
1014,20221217,20230101,0
1014,20230102,20230331,0
1014,20230524,20230602,1
1014,20230603,20230630,0
1014,20230701,20230707,1
1014,20230708,20230721,0
1015,20211002,20220105,0
1015,20220430,20220929,0
1037,20211002,20220105,0
1037,20220430,20220929,0
1040,20220502,20220508,0
1040,20220521,20220527,0
1040,20220528,20220603,0
1040,20220606,20220609,0
1040,20220611,20220617,0
1040,20220618,20220624,0
1040,20220702,20220708,0
1040,20220709,20220715,0
1040,20220716,20220722,0
1040,20220723,20220729,0
1040,20220730,20220805,0
1040,20220806,20220826,0
1040,20220827,20220902,0
1040,20220903,20220909,0
1040,20220910,20220923,0
1040,20220924,20221005,0
1040,20221014,20221027,1
1040,20230708,20230714,1
1047,20211230,20220102,0
1047,20220225,20220228,0
1047,20220319,20220325,0
1047,20220430,20220506,0
1047,20220507,20220513,0
1047,20220514,20220520,0
1047,20220521,20220527,0
1047,20220528,20220603,0
1047,20220604,20220610,0
1047,20220611,20220617,0
1047,20220618,20220624,0
1047,20220625,20220826,0
1047,20220827,20220909,0
1047,20220910,20220916,0
1047,20220917,20220923,0
1047,20220924,20220930,0
1047,20221001,20221007,0
1047,20221008,20221014,0
1047,20221015,20221021,0
1047,20221022,20221028,0
1047,20221105,20221111,0
1047,20230506,20230512,0
1047,20230513,20230519,0
1047,20230520,20230526,0
1047,20230527,20230602,0
1047,20230603,20230609,0
1047,20230610,20230616,0
1047,20230617,20230623,0
1047,20230624,20230630,0
1047,20230701,20230714,0
1047,20230715,20230721,0
1047,20230722,20230728,0
1047,20230729,20230804,0
1047,20230805,20230811,0
1047,20230812,20230818,0
1047,20230819,20230825,0
1047,20230826,20230908,0
1047,20230909,20230915,0
1047,20230916,20230922,0
1047,20230923,20230929,0
1047,20230930,20231006,0
1049,20220415,20220417,0
1049,20220520,20220603,0
1049,20220618,20220903,0
1049,20221001,20221230,0
1056,20211030,20220105,0
1056,20220420,20220707,0
1056,20220716,20220722,0
1056,20220723,20220729,0
1056,20220730,20220805,0
1056,20220806,20220812,0
1056,20220925,20230629,0
1062,20220315,20220429,0
1062,20220521,20220610,0
1062,20220625,20220708,0
1062,20220709,20220715,0
1062,20220716,20220805,0
1062,20220806,20220812,0
1062,20220813,20220819,0
1062,20220820,20220826,0
1062,20220903,20220916,0
1062,20220917,20220928,0
1062,20221006,20221020,0
1068,20220105,20220109,0
1068,20220604,20220616,0
1068,20220702,20220715,0
1068,20220716,20220729,0
1068,20220730,20220812,0
1068,20220813,20220826,0
1068,20220903,20220909,0
1068,20220917,20220930,0
1068,20230506,20230511,0
1068,20230701,20230714,1
1069,20220101,20220812,0
1069,20220813,20220902,0
1069,20220903,20230105,0
1072,20211228,20220112,0
1072,20220507,20220520,0
1072,20220521,20220527,0
1072,20220530,20220612,0
1072,20220618,20220624,0
1072,20220702,20220708,0
1072,20220709,20220722,0
1072,20220723,20220729,0
1072,20220730,20220805,0
1072,20220806,20220812,0
1072,20220813,20220819,0
1072,20220820,20220826,0
1072,20220827,20220902,0
1072,20220903,20220909,0
1072,20220910,20220923,0
1072,20221008,20221017,0
1072,20230624,20230714,0
1072,20230819,20230901,1
1073,20211226,20220101,0
1073,20220415,20220417,0
1073,20220418,20220424,0
1073,20220429,20220521,0
1073,20220524,20220528,0
1073,20220604,20220610,0
1073,20220611,20220617,0
1073,20220618,20220624,0
1073,20220625,20220701,0
1073,20220702,20220708,0
1073,20220709,20220715,0
1073,20220716,20220722,0
1073,20220723,20220729,0
1073,20220730,20220812,0
1073,20220813,20220826,0
1073,20220827,20220902,0
1073,20220903,20220930,0
1073,20221001,20221007,0
1073,20221012,20221024,0
1073,20221120,20221126,0
1073,20221228,20230103,0
1073,20230422,20230428,0
1073,20230520,20230526,0
1073,20230527,20230609,0
1073,20230610,20230616,0
1073,20230617,20230623,0
1073,20230624,20230630,0
1073,20230701,20230721,0
1073,20230722,20230728,0
1073,20230729,20230811,0
1076,20210828,20220105,0
1076,20220716,20220722,0
1077,20210807,20220105,0
1077,20220106,20220715,0
1077,20220716,20220722,0
1077,20220723,20220729,0
1077,20220730,20220812,0
1077,20220813,20220819,0
1077,20220820,20220826,0
1077,20220827,20221230,0
1078,20211225,20220526,0
1078,20220527,20220602,0
1078,20220603,20230105,0
1079,20220414,20220419,0
1079,20220522,20220522,0
1079,20220528,20220604,0
1079,20220607,20220611,0
1079,20220612,20220618,0
1079,20220619,20220624,0
1079,20220625,20220701,0
1079,20220702,20220708,0
1079,20220709,20220715,0
1079,20220716,20220722,0
1079,20220723,20220729,0
1079,20220730,20220805,0
1079,20220806,20220812,0
1079,20220813,20220819,0
1079,20220820,20220909,0
1079,20220910,20220923,0
1079,20221008,20221015,0
1079,20230715,20230721,0
1080,20211226,20220101,0
1080,20220403,20220411,0
1080,20220423,20220506,0
1080,20220507,20220520,0
1080,20220528,20220602,0
1080,20220604,20220617,0
1080,20220618,20220624,0
1080,20220625,20220701,0
1080,20220702,20220715,0
1080,20220716,20220722,0
1080,20220723,20220805,0
1080,20220806,20220819,0
1080,20220820,20220826,0
1080,20220827,20220829,0
1080,20220901,20220911,0
1080,20220916,20220930,0
1080,20230513,20230526,0
1080,20230624,20230714,0
1092,20211230,20220101,0
1092,20220423,20220424,0
1092,20220625,20220715,0
1092,20220716,20220722,0
1092,20220723,20220729,0
1092,20220730,20220805,0
1092,20220806,20220812,0
1092,20220813,20220819,0
1092,20220820,20220826,0
1099,20211230,20220101,0
1099,20220413,20220420,0
1099,20220421,20220424,0
1099,20220430,20220506,0
1099,20220507,20220520,0
1099,20220528,20220603,0
1099,20220604,20220610,0
1099,20220611,20220617,0
1099,20220618,20220624,0
1099,20220625,20220701,0
1099,20220702,20220715,0
1099,20220716,20220729,0
1099,20220730,20220812,0
1099,20220813,20220819,0
1099,20220820,20220902,0
1099,20220903,20220909,0
1099,20220910,20220916,0
1099,20220923,20220929,0
1099,20220930,20221005,0
1099,20221221,20221231,0
1099,20230722,20230728,1
1099,20230826,20230908,0
1101,20211230,20220101,0
1101,20220528,20220701,0
1101,20220702,20220708,0
1101,20220709,20220722,0
1101,20220724,20220804,0
1101,20220806,20220812,0
1101,20220813,20220819,0
1101,20220820,20220826,0
1101,20220903,20220909,0
1101,20221007,20221013,0
1105,20211016,20220430,0
1105,20220521,20220527,0
1105,20220528,20220617,0
1105,20220618,20220624,0
1105,20220625,20220701,0
1105,20220702,20220708,0
1105,20220709,20220715,0
1105,20220716,20220722,0
1105,20220723,20220729,0
1105,20220730,20220805,0
1105,20220811,20220820,0
1105,20220828,20220829,0
1105,20221015,20230105,0
1105,20230610,20230624,0
1105,20230722,20230728,1
1105,20230904,20230910,0
1108,20210930,20220513,0
1108,20220514,20220701,0
1108,20220709,20220715,0
1108,20220716,20220729,0
1108,20220730,20220819,0
1108,20220820,20220902,0
1108,20220910,20220923,0
1108,20221001,20230514,0
1108,20230805,20230825,1
1114,20211218,20220603,0
1114,20220618,20220624,0
1114,20220702,20220715,0
1114,20220716,20220722,0
1114,20220723,20220729,0
1114,20220730,20220805,0
1114,20220806,20220812,0
1114,20220813,20220819,0
1114,20220820,20220826,0
1114,20220902,20220908,0
1114,20221012,20221016,0
1120,20211230,20220102,0
1120,20220301,20220419,0
1120,20220424,20220507,0
1120,20220513,20220527,0
1120,20220528,20220610,0
1120,20220611,20220617,0
1120,20220618,20220624,0
1120,20220625,20220708,0
1120,20220709,20220715,0
1120,20220716,20220722,0
1120,20220723,20220729,0
1120,20220730,20220805,0
1120,20220806,20220819,0
1120,20220820,20220826,0
1120,20220910,20220916,0
1120,20220918,20220922,0
1149,20220716,20220722,0
1149,20220723,20220729,0
1149,20220730,20220812,0
1149,20220823,20220828,0
1149,20220917,20231230,0
